Company,Catagory,Date,High,Low,Average,Standard Deviation
Wayfair Inc,Internet,2018-05-21,87.309998,85.129997,86.2199975,1.54149349
Wayfair Inc,Internet,2018-05-22,86.290001,84.379997,85.334999,1.35057678
Wayfair Inc,Internet,2018-05-23,85.790001,83.690002,84.7400015,1.484923533
Wayfair Inc,Internet,2018-05-24,86.690002,84.831001,85.7605015,1.314512213
Wayfair Inc,Internet,2018-05-25,89.940002,86.059998,88,2.743577139
Wayfair Inc,Internet,2018-05-29,91.949997,88.849998,90.3999975,2.192030315
Wayfair Inc,Internet,2018-05-30,95.099998,90.989998,93.044998,2.906208871
Wayfair Inc,Internet,2018-05-31,95.790001,91.82,93.8050005,2.807214628
Wayfair Inc,Internet,2018-06-01,97,93.199997,95.0999985,2.68700789
Wayfair Inc,Internet,2018-06-04,98.379997,94.349998,96.3649975,2.849639621
Wayfair Inc,Internet,2018-06-05,101.800003,97.964996,99.8824995,2.711759456
Wayfair Inc,Internet,2018-06-06,105.25,100.529999,102.8899995,3.337544714
Wayfair Inc,Internet,2018-06-07,105.730003,100.459999,103.095001,3.726455565
Wayfair Inc,Internet,2018-06-08,106.099998,100.660004,103.380001,3.846656647
Wayfair Inc,Internet,2018-06-11,109.459999,103.75,106.6049995,4.037579013
Wayfair Inc,Internet,2018-06-12,109.735001,104.169998,106.9524995,3.935051359
Wayfair Inc,Internet,2018-06-13,109.489998,107.080002,108.285,1.704124514
Wayfair Inc,Internet,2018-06-14,110.18,107.690002,108.935001,1.760694471
Wayfair Inc,Internet,2018-06-15,112.580002,106.940002,109.760002,3.988082246
Wayfair Inc,Internet,2018-06-18,114.019997,108.889999,111.454998,3.627456373
Wayfair Inc,Internet,2018-06-19,114.014999,109.68,111.8474995,3.065307189
Wayfair Inc,Internet,2018-06-20,116.93,113.470001,115.2000005,2.446588756
Wayfair Inc,Internet,2018-06-21,117.449997,105.110001,111.279999,8.725694851
Wayfair Inc,Internet,2018-06-22,117.029999,112.559998,114.7949985,3.160768019
Wayfair Inc,Internet,2018-06-25,114.209999,108.650002,111.4300005,3.931511582
Wayfair Inc,Internet,2018-06-26,112.690002,108.915001,110.8025015,2.669328806
Wayfair Inc,Internet,2018-06-27,117.360001,111.139999,114.25,4.398205593
Wayfair Inc,Internet,2018-06-28,119.839996,110.82,115.329998,6.378100338
Wayfair Inc,Internet,2018-06-29,119.5,116.642998,118.071499,2.020205488
Wayfair Inc,Internet,2018-07-02,117.620003,115.360001,116.490002,1.59806274
Wayfair Inc,Internet,2018-07-03,118.074997,115,116.5374985,2.174351231
Wayfair Inc,Internet,2018-07-05,117.900002,114.660004,116.280003,2.291024557
Wayfair Inc,Internet,2018-07-06,122.050003,117.330002,119.6900025,3.337544714
Wayfair Inc,Internet,2018-07-09,121.410004,118.370003,119.8900035,2.149605322
Wayfair Inc,Internet,2018-07-10,122.529999,119.699997,121.114998,2.001113605
Wayfair Inc,Internet,2018-07-11,118.220001,112.230003,115.225002,4.235568205
Wayfair Inc,Internet,2018-07-12,120,116.169998,118.084999,2.708220386
Wayfair Inc,Internet,2018-07-13,120.5,118.029999,119.2649995,1.746554457
Wayfair Inc,Internet,2018-07-16,122.129997,117.129997,119.629997,3.535533906
Wayfair Inc,Internet,2018-07-17,125.93,118.620003,122.2750015,5.168948449
Wayfair Inc,Internet,2018-07-18,125.510002,122.410004,123.960003,2.192029607
Wayfair Inc,Internet,2018-07-19,126.600998,124.010002,125.3055,1.832110842
Wayfair Inc,Internet,2018-07-20,127.089996,124.760002,125.924999,1.647554558
Wayfair Inc,Internet,2018-07-23,128.440002,125.541,126.990501,2.049903973
Wayfair Inc,Internet,2018-07-24,127.900002,120.849998,124.375,4.985105636
Wayfair Inc,Internet,2018-07-25,126.540001,119.442001,122.991001,5.019043933
Wayfair Inc,Internet,2018-07-26,125.809998,118,121.904999,5.522502547
Wayfair Inc,Internet,2018-07-27,120.040001,114.25,117.1450005,4.09414897
Wayfair Inc,Internet,2018-07-30,116.260002,107.580002,111.920002,6.137686861
Wayfair Inc,Internet,2018-07-31,112.440002,107,109.720001,3.846662304
Wayfair Inc,Internet,2018-08-01,110.82,107.230003,109.0250015,2.538511223
Wayfair Inc,Internet,2018-08-02,120.339996,110.805,115.572498,6.74226033
Wayfair Inc,Internet,2018-08-03,114.839996,110.390999,112.6154975,3.145915948
Wayfair Inc,Internet,2018-08-06,114.82,109.75,112.285,3.585031381
Wayfair Inc,Internet,2018-08-07,117.190002,110.699997,113.9449995,4.589126545
Wayfair Inc,Internet,2018-08-08,116.849998,114.160004,115.505001,1.902112999
Wayfair Inc,Internet,2018-08-09,120.800003,114.654999,117.727501,4.345173999
Wayfair Inc,Internet,2018-08-10,125.220001,117.209999,121.215,5.663926732
Wayfair Inc,Internet,2018-08-13,125.290001,121.120003,123.205002,2.948633863
Wayfair Inc,Internet,2018-08-14,123.176003,120.5,121.8380015,1.892219868
Wayfair Inc,Internet,2018-08-15,122.939003,117.459999,120.199501,3.874240883
Wayfair Inc,Internet,2018-08-16,121.050003,117.362,119.2060015,2.60781193
Wayfair Inc,Internet,2018-08-17,120.120003,117.275002,118.6975025,2.0117195
Wayfair Inc,Internet,2018-08-20,122.669998,118.739998,120.704998,2.77892965
Wayfair Inc,Internet,2018-08-21,125.400002,120.839996,123.119999,3.224411165
Wayfair Inc,Internet,2018-08-22,129.059998,124.470001,126.7649995,3.245618004
Wayfair Inc,Internet,2018-08-23,134.220001,127.339996,130.7799985,4.86489819
Wayfair Inc,Internet,2018-08-24,133.210007,127.650002,130.4300045,3.931517239
Wayfair Inc,Internet,2018-08-27,130.610001,127.190002,128.9000015,2.418304485
Wayfair Inc,Internet,2018-08-28,130.908997,127.279999,129.094498,2.566089095
Wayfair Inc,Internet,2018-08-29,131.899994,127.940002,129.919998,2.800137197
Wayfair Inc,Internet,2018-08-30,135.820007,130.940002,133.3800045,3.450684628
Wayfair Inc,Internet,2018-08-31,135.419998,131.509995,133.4649965,2.764789636
Wayfair Inc,Internet,2018-09-04,139.419998,133.770004,136.595001,3.995149071
Wayfair Inc,Internet,2018-09-05,138.419998,130.320007,134.3700025,5.727558564
Wayfair Inc,Internet,2018-09-06,134.520004,131.679993,133.0999985,2.008191037
Wayfair Inc,Internet,2018-09-07,140.389999,132,136.1949995,5.932625187
Wayfair Inc,Internet,2018-09-10,139.440002,134,136.720001,3.846662304
Wayfair Inc,Internet,2018-09-11,144.350006,138.020004,141.185005,4.475987339
Wayfair Inc,Internet,2018-09-12,149.899994,142.690002,146.294998,5.098234236
Wayfair Inc,Internet,2018-09-13,149.619995,145.570007,147.595001,2.863773979
Wayfair Inc,Internet,2018-09-14,151.199005,147.544006,149.3715055,2.584474578
Wayfair Inc,Internet,2018-09-17,147.800995,141.699997,144.750496,4.314057058
Wayfair Inc,Internet,2018-09-18,145.054993,142.300003,143.677498,1.948072111
Wayfair Inc,Internet,2018-09-19,146.860001,130.720001,138.790001,11.41270345
Wayfair Inc,Internet,2018-09-20,140.220001,135.921005,138.070503,3.039849224
Wayfair Inc,Internet,2018-09-21,139.720001,133.509995,136.614998,4.391137354
Wayfair Inc,Internet,2018-09-24,138.479996,131.399994,134.939995,5.006317425
Wayfair Inc,Internet,2018-09-25,141.380005,137.559998,139.4700015,2.701152854
Wayfair Inc,Internet,2018-09-26,142.899994,138.429993,140.6649935,3.160768019
Wayfair Inc,Internet,2018-09-27,147.5,143.839996,145.669998,2.588013648
Wayfair Inc,Internet,2018-09-28,149.699997,145.050003,147.375,3.28804229
Wayfair Inc,Internet,2018-10-01,149.850006,141.317993,145.5839995,6.033044249
Wayfair Inc,Internet,2018-10-02,143.729996,134.300003,139.0149995,6.668011997
Wayfair Inc,Internet,2018-10-03,139.470001,133.744003,136.607002,4.048892015
Wayfair Inc,Internet,2018-10-04,136.050003,131.059998,133.5550005,3.528466374
Wayfair Inc,Internet,2018-10-05,136,129.550003,132.7750015,4.560836617
Wayfair Inc,Internet,2018-10-08,132.690002,125.300003,128.9950025,5.225518406
Wayfair Inc,Internet,2018-10-09,131.940002,127.250999,129.5955005,3.315625818
Wayfair Inc,Internet,2018-10-10,127.050003,118.260002,122.6550025,6.215469314
Wayfair Inc,Internet,2018-10-11,119.989998,114.870003,117.4300005,3.620383184
Wayfair Inc,Internet,2018-10-12,125.550003,119.620003,122.585003,4.193143212
Wayfair Inc,Internet,2018-10-15,122.760002,115.410004,119.085003,5.197233428
Wayfair Inc,Internet,2018-10-16,125.455002,122.269997,123.8624995,2.252138634
Wayfair Inc,Internet,2018-10-17,125.879997,120.989998,123.4349975,3.457751453
Wayfair Inc,Internet,2018-10-18,125.470001,120.739998,123.1049995,3.344617196
Wayfair Inc,Internet,2018-10-19,126.980003,122,124.4900015,3.521393892
Wayfair Inc,Internet,2018-10-22,126.389999,120.495003,123.442501,4.168391647
Wayfair Inc,Internet,2018-10-23,121.845001,116.574997,119.209999,3.726455565
Wayfair Inc,Internet,2018-10-24,123.190002,109.410004,116.300003,9.743930031
Wayfair Inc,Internet,2018-10-25,117.410004,110.559998,113.985001,4.843685694
Wayfair Inc,Internet,2018-10-26,112.760002,106.269997,109.5149995,4.589126545
Wayfair Inc,Internet,2018-10-29,112.849998,99.839996,106.344997,9.199460637
Wayfair Inc,Internet,2018-10-30,108.245003,100.349998,104.2975005,5.582611573
Wayfair Inc,Internet,2018-10-31,113.639999,109.059998,111.3499985,3.238549765
Wayfair Inc,Internet,2018-11-01,99,90.092003,94.5460015,6.298905085
Wayfair Inc,Internet,2018-11-02,99.93,91.769997,95.8499985,5.769993456
Wayfair Inc,Internet,2018-11-05,97.389999,90.910004,94.1500015,4.582048407
Wayfair Inc,Internet,2018-11-06,98.620003,92.139999,95.380001,4.582054771
Wayfair Inc,Internet,2018-11-07,98.830002,94.164001,96.4970015,3.299360948
Wayfair Inc,Internet,2018-11-08,99.370003,96.055,97.7125015,2.344061101
Wayfair Inc,Internet,2018-11-09,99.080002,93.139999,96.1100005,4.200216402
Wayfair Inc,Internet,2018-11-12,93.809998,88.199997,91.0049975,3.96686975
Wayfair Inc,Internet,2018-11-13,94.739998,90.050003,92.3950005,3.316327268
Wayfair Inc,Internet,2018-11-14,93.540001,87.690002,90.6150015,4.136573963
Wayfair Inc,Internet,2018-11-15,90.419998,85.410004,87.915001,3.542600731
Wayfair Inc,Internet,2018-11-16,91,86.080002,88.540001,3.478963949
Wayfair Inc,Internet,2018-11-19,88.245003,82.339996,85.2924995,4.175470493
Wayfair Inc,Internet,2018-11-20,87.989998,76.599998,82.294998,8.053946238
Wayfair Inc,Internet,2018-11-21,89.666,86.370003,88.0180015,2.330621829
Wayfair Inc,Internet,2018-11-23,90.360001,87.459999,88.91,2.05061108
Wayfair Inc,Internet,2018-11-26,93.959999,88.839996,91.3999975,3.620388841
Wayfair Inc,Internet,2018-11-27,96.041,90.690002,93.365501,3.783726972
Wayfair Inc,Internet,2018-11-28,106.910004,96,101.455002,7.714537811
Wayfair Inc,Internet,2018-11-29,106.949997,101.260002,104.1049995,4.023434049
Wayfair Inc,Internet,2018-11-30,108.184998,105.040001,106.6124995,2.223848706
Wayfair Inc,Internet,2018-12-03,112.370003,105.019997,108.695,5.197239084
Wayfair Inc,Internet,2018-12-04,114.690002,106.502998,110.5965,5.789086046
Wayfair Inc,Internet,2018-12-06,111.019997,103,107.0099985,5.670994264
Wayfair Inc,Internet,2018-12-07,111.970001,103.760002,107.8650015,5.805345966
Wayfair Inc,Internet,2018-12-10,108.970001,104.010002,106.4900015,3.507248928
Wayfair Inc,Internet,2018-12-11,111.110001,105.919998,108.5149995,3.669886316
Wayfair Inc,Internet,2018-12-12,112.169998,107.074997,109.6224975,3.602709757
Wayfair Inc,Internet,2018-12-13,108.970001,102.239998,105.6049995,4.758830759
Wayfair Inc,Internet,2018-12-14,105.949997,102.099998,104.0249975,2.7223604
Wayfair Inc,Internet,2018-12-17,101.620003,92.290001,96.955002,6.597307683
Wayfair Inc,Internet,2018-12-18,95.830002,90.760002,93.295002,3.585031381
Wayfair Inc,Internet,2018-12-19,96.294998,89.730003,93.0125005,4.642152483
Wayfair Inc,Internet,2018-12-20,90.379997,82.220001,86.299999,5.769988506
U.S. Steel,Steel,2017-12-21,35.75,34.75,35.25,0.7071067812
U.S. Steel,Steel,2017-12-22,35.57,34.91,35.24,0.4666904756
U.S. Steel,Steel,2017-12-26,35.509998,34.799999,35.1549985,0.5020451075
U.S. Steel,Steel,2017-12-27,35.5,34.950001,35.2250005,0.3889080225
U.S. Steel,Steel,2017-12-28,35.810001,35.130001,35.470001,0.4808326112
U.S. Steel,Steel,2017-12-29,35.93,35.139999,35.5349995,0.5586150642
U.S. Steel,Steel,2018-01-02,37.459999,35.389999,36.424999,1.463711037
U.S. Steel,Steel,2018-01-03,38.029999,36.400002,37.2150005,1.152581932
U.S. Steel,Steel,2018-01-04,38.279999,37.43,37.8549995,0.6010400569
U.S. Steel,Steel,2018-01-05,38.529999,37.389999,37.959999,0.8061017306
U.S. Steel,Steel,2018-01-08,39.669998,38.43,39.049999,0.8768109945
U.S. Steel,Steel,2018-01-09,39.220001,38.299999,38.76,0.6505396529
U.S. Steel,Steel,2018-01-10,39.52,37.700001,38.6100005,1.286933635
U.S. Steel,Steel,2018-01-11,39.939999,38.900002,39.4200005,0.7353889311
U.S. Steel,Steel,2018-01-12,39.59,38.73,39.16,0.6081118318
U.S. Steel,Steel,2018-01-16,39.959999,38.34,39.1499995,1.145512278
U.S. Steel,Steel,2018-01-17,39.779999,38.5,39.1399995,0.9050959728
U.S. Steel,Steel,2018-01-18,39.43,38.68,39.055,0.5303300859
U.S. Steel,Steel,2018-01-19,39.200001,38.200001,38.700001,0.7071067812
U.S. Steel,Steel,2018-01-22,39.650002,38.66,39.155001,0.7000371276
U.S. Steel,Steel,2018-01-23,40.599998,38.34,39.469999,1.598059911
U.S. Steel,Steel,2018-01-24,40.75,39.720001,40.2350005,0.7283192775
U.S. Steel,Steel,2018-01-25,41.279999,39.849998,40.5649985,1.011163404
U.S. Steel,Steel,2018-01-26,41.27,39.869999,40.5699995,0.9899502008
U.S. Steel,Steel,2018-01-29,41.720001,40.52,41.1200005,0.8485288445
U.S. Steel,Steel,2018-01-30,41.07,38.25,39.66,1.994041123
U.S. Steel,Steel,2018-01-31,39.099998,36.799999,37.9499985,1.62634489
U.S. Steel,Steel,2018-02-01,38.889999,36.02,37.4549995,2.029395755
U.S. Steel,Steel,2018-02-02,36.07,34.560001,35.3150005,1.067730532
U.S. Steel,Steel,2018-02-05,35.48,30.91,33.195,3.23147799
U.S. Steel,Steel,2018-02-06,35.560001,33.330002,34.4450015,1.576847415
U.S. Steel,Steel,2018-02-07,35.950001,34.779999,35.365,0.8273163482
U.S. Steel,Steel,2018-02-08,35.5,33.209999,34.3549995,1.619275236
U.S. Steel,Steel,2018-02-09,34.77,32.799999,33.7849995,1.393001066
U.S. Steel,Steel,2018-02-12,36.389999,34.630001,35.51,1.244506521
U.S. Steel,Steel,2018-02-13,37.419998,35.82,36.619999,1.131369436
U.S. Steel,Steel,2018-02-14,38.799999,36.349998,37.5749985,1.732412321
U.S. Steel,Steel,2018-02-15,39.560001,38.43,38.9950005,0.7990313698
U.S. Steel,Steel,2018-02-16,45.439999,38.59,42.0149995,4.843680744
U.S. Steel,Steel,2018-02-20,46.82,43.189999,45.0049995,2.566798323
U.S. Steel,Steel,2018-02-21,45.57,42.849998,44.209999,1.923331859
U.S. Steel,Steel,2018-02-22,44.07,42.799999,43.4349995,0.8980263192
U.S. Steel,Steel,2018-02-23,44.029999,42.560001,43.295,1.039445554
U.S. Steel,Steel,2018-02-26,45.75,43.779999,44.7649995,1.393001066
U.S. Steel,Steel,2018-02-27,44.720001,43.259998,43.9899995,1.032378022
U.S. Steel,Steel,2018-02-28,44.880001,43.34,44.1100005,1.08894515
U.S. Steel,Steel,2018-03-01,47.639999,43.720001,45.68,2.771857168
U.S. Steel,Steel,2018-03-02,45.779999,43.220001,44.5,1.810191946
U.S. Steel,Steel,2018-03-05,45.869999,44.279999,45.074999,1.124299782
U.S. Steel,Steel,2018-03-06,45.040001,43.5,44.2700005,1.08894515
U.S. Steel,Steel,2018-03-07,47.360001,44.849998,46.1049995,1.774840142
U.S. Steel,Steel,2018-03-08,45.650002,43.59,44.620001,1.456641383
U.S. Steel,Steel,2018-03-09,46.25,42.32,44.285,2.77892965
U.S. Steel,Steel,2018-03-12,44.25,42.880001,43.5650005,0.9687355831
U.S. Steel,Steel,2018-03-13,42.720001,39.810001,41.265001,2.057680733
U.S. Steel,Steel,2018-03-14,40.610001,38.279999,39.445,1.647560214
U.S. Steel,Steel,2018-03-15,39.299999,37.900002,38.6000005,0.9899473723
U.S. Steel,Steel,2018-03-16,40.540001,38.400002,39.4700015,1.513207805
U.S. Steel,Steel,2018-03-19,40.259998,38.349998,39.304998,1.350573952
U.S. Steel,Steel,2018-03-20,39.599998,38.419998,39.009998,0.8343860018
U.S. Steel,Steel,2018-03-21,39.720001,38.360001,39.040001,0.9616652224
U.S. Steel,Steel,2018-03-22,38.220001,34.48,36.3500005,2.644580069
U.S. Steel,Steel,2018-03-23,34.970001,33.52,34.2450005,1.02530554
U.S. Steel,Steel,2018-03-26,35.549999,34.189999,34.869999,0.9616652224
U.S. Steel,Steel,2018-03-27,35.849998,33.389999,34.6199985,1.739481975
U.S. Steel,Steel,2018-03-28,34.419998,32.860001,33.6399995,1.103084457
U.S. Steel,Steel,2018-03-29,35.700001,33.799999,34.75,1.343504298
U.S. Steel,Steel,2018-04-02,35.720001,33.66,34.6900005,1.456640676
U.S. Steel,Steel,2018-04-03,36.029999,34.77,35.3999995,0.8909538372
U.S. Steel,Steel,2018-04-04,35.220001,33.439999,34.33,1.258651485
U.S. Steel,Steel,2018-04-05,36.799999,35.110001,35.955,1.195009046
U.S. Steel,Steel,2018-04-06,36.25,33.919998,35.084999,1.647560214
U.S. Steel,Steel,2018-04-09,35.779999,34.299999,35.039999,1.046518036
U.S. Steel,Steel,2018-04-10,36.169998,35.330002,35.75,0.5939668678
U.S. Steel,Steel,2018-04-11,36,34.200001,35.1000005,1.272791499
U.S. Steel,Steel,2018-04-12,36.439999,34.959999,35.699999,1.046518036
U.S. Steel,Steel,2018-04-13,36.93,34.860001,35.8950005,1.46371033
U.S. Steel,Steel,2018-04-16,36.130001,34.98,35.5550005,0.8131735055
U.S. Steel,Steel,2018-04-17,36.669998,35.610001,36.1399995,0.7495310667
U.S. Steel,Steel,2018-04-18,38.349998,36.810001,37.5799995,1.088942322
U.S. Steel,Steel,2018-04-19,37.860001,36.630001,37.245001,0.8697413409
U.S. Steel,Steel,2018-04-20,37.599998,35.959999,36.7799985,1.159654414
U.S. Steel,Steel,2018-04-23,37.389999,35.889999,36.639999,1.060660172
U.S. Steel,Steel,2018-04-24,37.73,35.41,36.57,1.640487732
U.S. Steel,Steel,2018-04-25,37.439999,35.740002,36.5900005,1.202079407
U.S. Steel,Steel,2018-04-26,38.139999,36.380001,37.26,1.244506521
U.S. Steel,Steel,2018-04-27,36.48,31.870001,34.1750005,3.259761554
U.S. Steel,Steel,2018-04-30,33.900002,32.540001,33.2200015,0.9616659295
U.S. Steel,Steel,2018-05-01,33.32,31.370001,32.3450005,1.378857516
U.S. Steel,Steel,2018-05-02,33.060001,32.16,32.6100005,0.6363968102
U.S. Steel,Steel,2018-05-03,33.599998,32.43,33.014999,0.8273135198
U.S. Steel,Steel,2018-05-04,34.77,32.650002,33.710001,1.499064962
U.S. Steel,Steel,2018-05-07,35.060001,34.220001,34.640001,0.5939696962
U.S. Steel,Steel,2018-05-08,35.169998,34.299999,34.7349985,0.6151821925
U.S. Steel,Steel,2018-05-09,35.549999,34.560001,35.055,0.7000342992
U.S. Steel,Steel,2018-05-10,36.5,35.07,35.785,1.011162697
U.S. Steel,Steel,2018-05-11,36.689999,35.529999,36.109999,0.8202438662
U.S. Steel,Steel,2018-05-14,36.490002,35.709999,36.1000005,0.5515454106
U.S. Steel,Steel,2018-05-15,36.23,35.439999,35.8349995,0.5586150642
U.S. Steel,Steel,2018-05-16,37.790001,36.080002,36.9350015,1.209151889
U.S. Steel,Steel,2018-05-17,38.099998,37.060001,37.5799995,0.7353889311
U.S. Steel,Steel,2018-05-18,37.91,36.450001,37.1800005,1.032375193
U.S. Steel,Steel,2018-05-21,36.09,34.169998,35.129999,1.357646434
U.S. Steel,Steel,2018-05-22,36.59,35.450001,36.0200005,0.8061010234
U.S. Steel,Steel,2018-05-23,35.639999,34.759998,35.1999985,0.6222546746
U.S. Steel,Steel,2018-05-24,36.009998,35.029999,35.5199985,0.6929639385
U.S. Steel,Steel,2018-05-25,35.860001,35.060001,35.460001,0.5656854249
U.S. Steel,Steel,2018-05-29,36.049999,35.060001,35.555,0.7000342992
U.S. Steel,Steel,2018-05-30,36.650002,35.52,36.085001,0.799032077
U.S. Steel,Steel,2018-05-31,39.23,36.459999,37.8449995,1.958686491
U.S. Steel,Steel,2018-06-01,38.330002,37.189999,37.7600005,0.8061038519
U.S. Steel,Steel,2018-06-04,38.630001,36.860001,37.745001,1.251579003
U.S. Steel,Steel,2018-06-05,37.900002,36.400002,37.150002,1.060660172
U.S. Steel,Steel,2018-06-06,38.25,36.59,37.42,1.173797257
U.S. Steel,Steel,2018-06-07,37.799999,36.459999,37.129999,0.9475230868
U.S. Steel,Steel,2018-06-08,37.509998,36.709999,37.1099985,0.5656847178
U.S. Steel,Steel,2018-06-11,37.849998,36.869999,37.3599985,0.6929639385
U.S. Steel,Steel,2018-06-12,38.299999,37.279999,37.789999,0.7212489168
U.S. Steel,Steel,2018-06-13,38.41,37.150002,37.780001,0.8909531301
U.S. Steel,Steel,2018-06-14,37.950001,37.279999,37.615,0.4737629576
U.S. Steel,Steel,2018-06-15,37.75,35.27,36.51,1.753624817
U.S. Steel,Steel,2018-06-18,36.360001,35.43,35.8950005,0.6576100136
